,Radius,Pad,U,G,Pin,PinColID,PinRowID,PadName,FEE,FEE_Connector,FEE_Chan,phi,x,y,PadX,PadY,PadR,PadPhi,PadN
1619,11,99,13,1,E15,4,15,ZZ.11.099,1.0,J2,160,0.40906154343617096,74.3170542122468,32.217626436687894,-73.32987613274645,523.7593677855865,528.8677964073831,1.7098989433185672,132
1643,11,100,13,1,F15,5,15,ZZ.11.100,1.0,J2,161,0.41315215887053264,74.18464288205939,32.52135852730194,-75.40296267063923,523.4649360724093,528.8677964073833,1.713858140640943,132
1546,11,101,13,1,B14,1,14,ZZ.11.101,1.0,J2,168,0.41724277430489437,74.05099021198599,32.824546434404176,-77.4748672502802,523.1622989296465,528.8677964073831,1.7178173379633188,132
1570,11,102,13,1,C14,2,14,ZZ.11.102,1.0,J2,169,0.4213333897392561,73.91609843845158,33.127185084717595,-79.54555739410311,522.851461101203,528.8677964073833,1.7217765352856946,132
1594,11,103,13,1,D14,3,14,ZZ.11.103,1.0,J2,166,0.4254240051736178,73.77996981861524,33.42926941415597,-81.61500064357828,522.5324274595309,528.8677964073831,1.7257357326080704,132
1618,11,104,13,1,E14,4,14,ZZ.11.104,1.0,J2,167,0.4295146206079795,73.64260663033231,33.73079436790861,-83.68316455972136,522.205203005554,528.8677964073833,1.7296949299304463,132
1642,11,105,13,1,F14,5,14,ZZ.11.105,1.0,J2,164,0.4336052360423412,73.50401117211631,34.031754900524895,-85.75001672360186,521.8697928685883,528.8677964073831,1.733654127252822,132
1545,11,106,13,1,B13,1,13,ZZ.11.106,1.0,J2,175,0.4376958514767029,73.36418576310047,34.33214597599874,-87.81552473685127,521.5262023062626,528.8677964073831,1.737613324575198,132
1569,11,107,13,1,C13,2,13,ZZ.11.107,1.0,J2,172,0.4417864669110646,73.22313274299891,34.631962567852845,-89.87965622217096,521.1744367044355,528.8677964073831,1.7415725218975737,132
1593,11,108,13,1,D13,3,13,ZZ.11.108,1.0,J2,173,0.44587708234542633,73.08085447206753,34.93119965922281,-91.94237882383966,520.8145015771113,528.8677964073831,1.7455317192199495,132
1617,11,109,13,1,E13,4,13,ZZ.11.109,1.0,J2,170,0.44996769777978807,72.93735333106446,35.229852242941085,-94.0036602082207,520.4464025663533,528.8677964073831,1.7494909165423254,132
1641,11,110,13,1,F13,5,13,ZZ.11.110,1.0,J2,171,0.45405831321414974,72.79263172121026,35.52791532162074,-96.06346806426879,520.0701454421956,528.8677964073831,1.7534501138647012,132
1659,11,111,13,1,F9,5,9,ZZ.11.111,1.0,J2,191,0.4581489286485115,72.64669206414776,35.8253839077391,-98.12177010403654,519.6857361025525,528.8677964073831,1.757409311187077,132
1803,11,112,15,1,B15,1,15,ZZ.11.112,0.0,J2,165,0.46223954408287315,72.49953680190146,36.122253023721214,-100.17853406318052,519.2931805731262,528.8677964073831,1.7613685085094528,132
1827,11,113,15,1,C15,2,15,ZZ.11.113,0.0,J2,162,0.4663301595172349,72.35116839683674,36.41851770202313,-102.23372770146712,518.892485007312,528.867796407383,1.7653277058318286,132
1851,11,114,15,1,D15,3,15,ZZ.11.114,0.0,J2,163,0.47042077495159657,72.20158933161865,36.714172985215,-104.28731880327781,518.4836556861023,528.8677964073831,1.7692869031542044,132
1875,11,115,15,1,E15,4,15,ZZ.11.115,0.0,J2,160,0.4745113903859583,72.05080210917035,37.00921392606407,-106.33927517811424,518.066699017988,528.867796407383,1.7732461004765803,132
1899,11,116,15,1,F15,5,15,ZZ.11.116,0.0,J2,161,0.47860200582032003,71.89880925263117,37.30363558761744,-108.38956466110265,517.6416215388576,528.8677964073831,1.777205297798956,132
1802,11,117,15,1,B14,1,14,ZZ.11.117,0.0,J2,168,0.4826926212546817,71.74561330531454,37.597433043284674,-110.43815511349835,517.2084299118956,528.8677964073831,1.781164495121332,132
1826,11,118,15,1,C14,2,14,ZZ.11.118,0.0,J2,169,0.48678323668904344,71.59121683066526,37.890601376920245,-112.48501442318918,516.767130927477,528.867796407383,1.7851236924437077,132
1850,11,119,15,1,D14,3,14,ZZ.11.119,0.0,J2,166,0.4908738521234051,71.43562241221676,38.18313568290581,-114.53011050519912,516.3177315030621,528.8677964073831,1.7890828897660835,132
1874,11,120,15,1,E14,4,14,ZZ.11.120,0.0,J2,167,0.49496446755776685,71.27883265354774,38.47503106623225,-116.57341130219109,515.860238683087,528.8677964073831,1.7930420870884594,132
1898,11,121,15,1,F14,5,14,ZZ.11.121,0.0,J2,164,0.4990550829921286,71.12085017823868,38.76628264258164,-118.61488478496953,515.3946596388536,528.8677964073833,1.7970012844108352,132
1801,11,122,15,1,B13,1,13,ZZ.11.122,0.0,J2,175,0.5031456984264903,70.96167762982793,39.05688553840894,-120.65449895298241,514.9210016684171,528.8677964073831,1.800960481733211,132
1825,11,123,15,1,C13,2,13,ZZ.11.123,0.0,J2,172,0.507236313860852,70.80131767176748,39.34683489102354,-122.69222183482292,514.4392721964721,528.8677964073831,1.8049196790555868,132
1849,11,124,15,1,D13,3,13,ZZ.11.124,0.0,J2,173,0.5113269292952137,70.63977298737831,39.63612584867066,-124.72802148873053,513.9494787742352,528.8677964073831,1.8088788763779626,132
1873,11,125,15,1,E13,4,13,ZZ.11.125,0.0,J2,170,0.5154175447295753,70.47704627980563,39.924753570612495,-126.76186600309177,513.4516290793276,528.8677964073831,1.8128380737003384,132
1897,11,126,15,1,F13,5,13,ZZ.11.126,0.0,J2,171,0.5195081601639371,70.31314027197355,40.21271322720928,-128.7937234969404,512.9457309156544,528.8677964073831,1.8167972710227143,132
1915,11,127,15,1,F9,5,9,ZZ.11.127,0.0,J2,191,0.5235987755982988,70.14805770653953,40.49999999999999,-130.82356212045718,512.4317922132819,528.8677964073831,1.82075646834509,68
13,12,0,1,1,B18,1,18,ZZ.12.000,7.0,J2,217,0.0040906154343617095,81.99931394243674,0.3354295301512527,134.86157774407803,521.9327989447095,539.0746625152035,1.3179380602704995,69
15,12,1,1,1,B20,1,20,ZZ.12.001,7.0,J2,207,0.008181230868723419,81.99725578122688,0.6708534475228445,132.7940766302165,522.4626541465034,539.0746625152036,1.3218972854988134,132
17,12,2,1,1,B22,1,22,ZZ.12.002,7.0,J2,197,0.01227184630308513,81.99382555080985,1.006266139429034,130.72449391025225,522.9843195142556,539.0746625152035,1.3258565107271272,132
37,12,3,1,1,C18,2,18,ZZ.12.003,7.0,J2,214,0.016362461737446838,81.98902330858407,1.341661993371916,128.6528620258132,523.4977868706301,539.0746625152035,1.329815735955441,132
39,12,4,1,1,C20,2,20,ZZ.12.004,7.0,J2,204,0.020453077171808547,81.98284913490599,1.6770353971353378,126.5792134506488,524.0030481667981,539.0746625152035,1.3337749611837548,132
41,12,5,1,1,C22,2,22,ZZ.12.005,7.0,J2,194,0.02454369260617026,81.97530313308874,2.0123807388788078,124.50358069012101,524.5000954825642,539.0746625152035,1.3377341864120686,132
61,12,6,1,1,D18,3,18,ZZ.12.006,7.0,J2,215,0.028634308040531967,81.96638542940043,2.3476924072313983,122.4259962806948,524.9889210264917,539.0746625152035,1.3416934116403825,132
63,12,7,1,1,D20,3,20,ZZ.12.007,7.0,J2,205,0.032724923474893676,81.95609617306198,2.6829647913856434,120.3464927894281,525.4695171360225,539.0746625152035,1.3456526368686963,132
65,12,8,1,1,D22,3,22,ZZ.12.008,7.0,J2,195,0.03681553890925539,81.94443553624467,3.0181922811914244,118.2651028134613,525.9418762775997,539.0746625152035,1.3496118620970101,132
112,12,9,1,1,F21,5,21,ZZ.12.009,7.0,J2,196,0.04090615434361709,81.9314037140672,3.3533692672498425,116.18185897950623,526.4059910467839,539.0746625152036,1.353571087325324,132
85,12,10,1,1,E18,4,18,ZZ.12.010,7.0,J2,212,0.044996769777978805,81.91700092459253,3.6884901410070863,114.09679394333482,526.86185416837,539.0746625152035,1.3575303125536378,132
269,12,11,3,1,B18,1,18,ZZ.12.011,6.0,J2,217,0.04908738521234052,81.90122740882414,4.023549294848277,112.00994038926716,527.3094584965013,539.0746625152035,1.3614895377819516,132
271,12,12,3,1,B20,1,20,ZZ.12.012,6.0,J2,207,0.05317800064670222,81.884083430702,4.3585411221913,109.92133102965913,527.7487970147812,539.0746625152036,1.3654487630102654,132
273,12,13,3,1,B22,1,22,ZZ.12.013,6.0,J2,197,0.057268616081063935,81.86556927709825,4.693460017580627,107.83099860438962,528.1798628363833,539.0746625152035,1.3694079882385792,132
89,12,14,1,1,E22,4,22,ZZ.12.014,7.0,J2,192,0.06135923151542564,81.84568525781224,5.028300376781103,105.73897588034735,528.6026492041597,539.0746625152035,1.373367213466893,132
84,12,15,1,1,E17,4,17,ZZ.12.015,7.0,J2,219,0.06544984694978735,81.82443170556549,5.363056596871731,103.64529565091729,529.0171494907462,539.0746625152035,1.3773264386952069,132
293,12,16,3,1,C18,2,18,ZZ.12.016,6.0,J2,214,0.06954046238414906,81.80180897599607,5.697723076339422,101.54999073546645,529.4233571986668,539.0746625152035,1.3812856639235207,132
295,12,17,3,1,C20,2,20,ZZ.12.017,6.0,J2,204,0.07363107781851078,81.7778174476526,6.032294215172729,99.45309397882956,529.8212659604357,539.0746625152035,1.3852448891518345,132
297,12,18,3,1,C22,2,22,ZZ.12.018,6.0,J2,194,0.07772169325287248,81.75245752198802,6.3667644149555445,97.35463825079414,530.2108695386559,539.0746625152035,1.3892041143801483,132
113,12,19,1,1,F22,5,22,ZZ.12.019,7.0,J2,193,0.08181230868723419,81.72572962335279,6.701128078960793,95.25465644558533,530.5921618261186,539.0746625152035,1.3931633396084622,132
125,12,20,1,1,F16,5,16,ZZ.12.020,7.0,J2,223,0.0859029241215959,81.6976341989878,7.035379612244071,93.15318148135015,530.965136845898,539.0746625152035,1.397122564836776,132
124,12,21,1,1,E16,4,16,ZZ.12.021,7.0,J2,222,0.08999353955595761,81.66817171901691,7.369513421737266,91.05024629964159,531.329788751445,539.0746625152035,1.4010817900650898,132
317,12,22,3,1,D18,3,18,ZZ.12.022,6.0,J2,215,0.09408415499031932,81.63734267643909,7.703523916342159,88.94588386490217,531.686111826679,539.0746625152035,1.4050410152934036,132
319,12,23,3,1,D20,3,20,ZZ.12.023,6.0,J2,205,0.09817477042468103,81.60514758712014,8.03740550702397,86.84012716394727,532.0341004860778,539.0746625152035,1.4090002405217175,132
321,12,24,3,1,D22,3,22,ZZ.12.024,6.0,J2,195,0.10226538585904274,81.57158698978407,8.371152606904875,84.73300920544797,532.3737492747647,539.0746625152035,1.4129594657500313,132
368,12,25,3,1,F21,5,21,ZZ.12.025,6.0,J2,196,0.10635600129340445,81.53666144600409,8.704759631357513,82.62456301941369,532.705052868594,539.0746625152035,1.416918690978345,132
341,12,26,3,1,E18,4,18,ZZ.12.026,6.0,J2,212,0.11044661672776615,81.5003715401932,9.03822099809841,80.51482165667441,533.0280060742348,539.0746625152035,1.420877916206659,132
525,12,27,5,1,B18,1,18,ZZ.12.027,5.0,J2,217,0.11453723216212787,81.46271787959444,9.371531127281404,78.40381818836256,533.3426038292522,539.0746625152035,1.4248371414349728,132
527,12,28,5,1,B20,1,20,ZZ.12.028,5.0,J2,207,0.11862784759648957,81.42370109427071,9.704684441591006,76.29158570539468,533.648841202187,539.0746625152035,1.4287963666632866,132
529,12,29,5,1,B22,1,22,ZZ.12.029,5.0,J2,197,0.12271846303085128,81.38332183709421,10.037675366335726,74.1781573179526,533.9467133926321,539.0746625152035,1.4327555918916004,132
345,12,30,3,1,E22,4,22,ZZ.12.030,6.0,J2,192,0.126809078465213,81.34158078373557,10.370498329541364,72.06356615496449,534.2362157313089,539.0746625152035,1.4367148171199142,132
340,12,31,3,1,E17,4,17,ZZ.12.031,6.0,J2,219,0.1308996938995747,81.29847863265245,10.703147762044228,69.9478453635856,534.5173436801396,539.0746625152035,1.440674042348228,132
369,12,32,3,1,F22,5,22,ZZ.12.032,6.0,J2,193,0.1349903093339364,81.25401610507797,11.035618097584345,67.83102810867857,534.7900928323189,539.0746625152035,1.4446332675765419,132
381,12,33,3,1,F16,5,16,ZZ.12.033,6.0,J2,223,0.13908092476829811,81.20819394500852,11.367903772898586,65.71314757229356,535.0544589123826,539.0746625152035,1.4485924928048557,132
380,12,34,3,1,E16,4,16,ZZ.12.034,6.0,J2,222,0.14317154020265982,81.16101291919142,11.699999227813759,63.594236953148226,535.3104377762752,539.0746625152035,1.4525517180331695,132
573,12,35,5,1,D18,3,18,ZZ.12.035,5.0,J2,215,0.14726215563702155,81.11247381711205,12.031898905339663,61.47432946610712,535.5580254114143,539.0746625152035,1.4565109432614833,132
575,12,36,5,1,D20,3,20,ZZ.12.036,5.0,J2,205,0.15135277107138326,81.06257745098056,12.363597251762048,59.35345834166124,535.7972179367538,539.0746625152035,1.4604701684897972,132
577,12,37,5,1,D22,3,22,ZZ.12.037,5.0,J2,195,0.15544338650574496,81.01132465571844,12.695088716735565,57.23165682540695,536.0280116028447,539.0746625152035,1.464429393718111,132
549,12,38,5,1,C18,2,18,ZZ.12.038,5.0,J2,214,0.15953400194010667,80.95871628894439,13.026367753376636,55.108958177524975,536.2504027918939,539.0746625152035,1.4683886189464248,132
551,12,39,5,1,C20,2,20,ZZ.12.039,5.0,J2,204,0.16362461737446837,80.90475323096008,13.357428818356274,52.98539567225894,536.4643880178205,539.0746625152035,1.4723478441747386,132
553,12,40,5,1,C22,2,22,ZZ.12.040,5.0,J2,194,0.16771523280883008,80.84943638473537,13.688266371992832,50.861002597393835,536.6699639263114,539.0746625152035,1.4763070694030525,132
624,12,41,5,1,F21,5,21,ZZ.12.041,5.0,J2,196,0.1718058482431918,80.79276667589318,14.0188748783447,48.7358122537342,536.867127294873,539.0746625152035,1.4802662946313663,132
597,12,42,5,1,E18,4,18,ZZ.12.042,5.0,J2,212,0.17589646367755352,80.7347450526941,14.349248805302944,46.60985795458211,537.0558750328817,539.0746625152035,1.48422551985968,132
601,12,43,5,1,E22,4,22,ZZ.12.043,5.0,J2,192,0.17998707911191522,80.67537248602035,14.679382624683878,44.48317302521499,537.2362041816331,539.0746625152035,1.488184745087994,132
596,12,44,5,1,E17,4,17,ZZ.12.044,5.0,J2,219,0.18407769454627693,80.61464996935973,15.009270812321558,42.35579080236319,537.4081119143876,539.0746625152035,1.4921439703163077,132
805,12,45,7,1,C18,2,18,ZZ.12.045,4.0,J2,214,0.18816830998063863,80.55257851878889,15.33890784816022,40.22774463368748,537.5715955364154,539.0746625152035,1.4961031955446216,132
625,12,46,5,1,F22,5,22,ZZ.12.046,5.0,J2,193,0.19225892541500034,80.48915917295628,15.668288216346658,38.09906787725627,537.7266524850379,539.0746625152035,1.5000624207729354,132
637,12,47,5,1,F16,5,16,ZZ.12.047,5.0,J2,223,0.19634954084936207,80.4243929930649,15.997406405322517,35.96979390102268,537.8732803296688,539.0746625152035,1.5040216460012492,132
636,12,48,5,1,E16,4,16,ZZ.12.048,5.0,J2,222,0.20044015628372377,80.35828106285443,16.326256907916502,33.83995608230156,538.0114767718514,539.0746625152035,1.507980871229563,132
829,12,49,7,1,D18,3,18,ZZ.12.049,4.0,J2,215,0.20453077171808548,80.29082448858317,16.654834221436555,31.709587807246223,538.1412396452953,539.0746625152035,1.5119400964578769,132
831,12,50,7,1,D20,3,20,ZZ.12.050,4.0,J2,205,0.20862138715244719,80.22202439900947,16.98313284776192,29.578722470325104,538.2625669159096,539.0746625152035,1.5158993216861907,132
833,12,51,7,1,D22,3,22,ZZ.12.051,4.0,J2,195,0.2127120025868089,80.15188194537289,17.31114729343514,27.44739347379833,538.3754566818355,539.0746625152035,1.5198585469145045,132
807,12,52,7,1,C20,2,20,ZZ.12.052,4.0,J2,204,0.2168026180211706,80.08039830137493,17.638872069753994,25.315634227194078,538.4799071734761,539.0746625152035,1.5238177721428183,132
809,12,53,7,1,C22,2,22,ZZ.12.053,4.0,J2,194,0.2208932334555323,80.00757466315935,17.966301692863322,23.1834781467849,538.5759167535233,539.0746625152035,1.5277769973711322,132
781,12,54,7,1,B18,1,18,ZZ.12.054,4.0,J2,217,0.22498384888989403,79.93341224929218,18.293430683846797,21.05095865506389,538.6634839169844,539.0746625152035,1.531736222599446,132
783,12,55,7,1,B20,1,20,ZZ.12.055,4.0,J2,207,0.22907446432425574,79.85791230074136,18.6202535688186,18.918109180220767,538.7426072912052,539.0746625152035,1.5356954478277598,132
785,12,56,7,1,B22,1,22,ZZ.12.056,4.0,J2,197,0.23316507975861744,79.78107608085594,18.94676487901503,16.784963155617895,538.8132856358917,539.0746625152035,1.5396546730560736,132
857,12,57,7,1,E22,4,22,ZZ.12.057,4.0,J2,192,0.23725569519297915,79.70290487534491,19.27295915088599,14.651554019266179,538.8755178431296,539.0746625152035,1.5436138982843874,132
852,12,58,7,1,E17,4,17,ZZ.12.058,4.0,J2,219,0.24134631062734085,79.62339999225578,19.598830926186416,12.51791521330092,538.9293029374012,539.0746625152035,1.5475731235127013,132
881,12,59,7,1,F22,5,22,ZZ.12.059,4.0,J2,193,0.24543692606170256,79.54256276195261,19.924374752067635,10.38408018345759,538.9746400756014,539.0746625152035,1.551532348741015,132
893,12,60,7,1,F16,5,16,ZZ.12.060,4.0,J2,223,0.2495275414960643,79.46039453709375,20.249585181168573,8.25008237854756,539.0115285470504,539.0746625152035,1.555491573969329,132
892,12,61,7,1,E16,4,16,ZZ.12.061,4.0,J2,222,0.253618156930426,79.37689669260926,20.57445677170692,6.115955249933774,539.039967773505,539.0746625152035,1.5594507991976427,132
1085,12,62,9,1,D18,3,18,ZZ.12.062,3.0,J2,215,0.2577087723647877,79.29207062567787,20.89898408757019,3.9817322510063766,539.0599573091678,539.0746625152034,1.5634100244259566,132
1087,12,63,9,1,D20,3,20,ZZ.12.063,3.0,J2,205,0.2617993877991494,79.2059177557036,21.2231616984067,1.8474468366583272,539.071496840694,539.0746625152035,1.5673692496542704,132
1089,12,64,9,1,D22,3,22,ZZ.12.064,3.0,J2,195,0.26589000323351114,79.118439524292,21.5469841797164,-0.2868675372390273,539.074586187196,539.0746625152035,1.5713284748825842,132
1061,12,65,9,1,C18,2,18,ZZ.12.065,3.0,J2,214,0.2699806186678728,79.02963739522606,21.870446112941664,-2.4211774143603857,539.0692253002472,539.0746625152035,1.575287700110898,132
1063,12,66,9,1,C20,2,20,ZZ.12.066,3.0,J2,204,0.27407123410223455,78.9395128544417,22.193542085557972,-4.555449338450937,539.0554142638819,539.0746625152035,1.5792469253392118,132
1065,12,67,9,1,C22,2,22,ZZ.12.067,3.0,J2,194,0.27816184953659623,78.84806741000287,22.51626669116445,-6.689649853850798,539.0331532945942,539.0746625152035,1.5832061505675257,132
880,12,68,7,1,F21,5,21,ZZ.12.068,4.0,J2,196,0.28225246497095796,78.75530259207639,22.83861452957435,-8.823745506019453,539.0024427413344,539.0746625152035,1.5871653757958395,132
853,12,69,7,1,E18,4,18,ZZ.12.069,4.0,J2,212,0.28634308040531964,78.66121995290628,23.160580206905422,-10.957702842060156,538.9632830855045,539.0746625152035,1.5911246010241533,132
1037,12,70,9,1,B18,1,18,ZZ.12.070,3.0,J2,217,0.29043369583968137,78.56582106678779,23.48215833567015,-13.091488411244342,538.9156749409492,539.0746625152035,1.5950838262524671,132
1039,12,71,9,1,B20,1,20,ZZ.12.071,3.0,J2,207,0.2945243112740431,78.46910753004113,23.80334353486591,-15.225068765535948,538.8596190539473,539.0746625152035,1.599043051480781,132
1041,12,72,9,1,B22,1,22,ZZ.12.072,3.0,J2,197,0.2986149267084048,78.37108096098464,24.12413043006502,-17.358410460115763,538.7951163031998,539.0746625152035,1.6030022767090948,132
1137,12,73,9,1,F22,5,22,ZZ.12.073,3.0,J2,193,0.3027055421427665,78.27174299990786,24.444513653504664,-19.491480053905665,538.722167699816,539.0746625152035,1.6069615019374086,132
1149,12,74,9,1,F16,5,16,ZZ.12.074,3.0,J2,223,0.3067961575771282,78.17109530904389,24.7644878441767,-21.624244110092835,538.6407743872976,539.0746625152035,1.6109207271657224,132
1148,12,75,9,1,E16,4,16,ZZ.12.075,3.0,J2,222,0.3108867730114899,78.06913957254179,25.084047647917384,-23.756669196653885,538.5509376415209,539.0746625152035,1.6148799523940363,132
1341,12,76,11,1,D18,3,18,ZZ.12.076,2.0,J2,215,0.31497738844585166,77.96587749643822,25.403187717496948,-25.88872188687894,538.4526588707167,539.0746625152035,1.61883917762235,132
1343,12,77,11,1,D20,3,20,ZZ.12.077,2.0,J2,205,0.31906800388021334,77.86131080862901,25.7219027127091,-28.020368759895586,538.3459396154484,539.0746625152035,1.622798402850664,132
1345,12,78,11,1,D22,3,22,ZZ.12.078,2.0,J2,195,0.32315861931457507,77.75544125884016,26.040187300460346,-30.151576401192788,538.2307815485877,539.0746625152035,1.6267576280789777,132
1113,12,79,9,1,E22,4,22,ZZ.12.079,3.0,J2,192,0.32724923474893675,77.64827061859867,26.358036154859246,-32.282311403144654,538.1071864752886,539.0746625152035,1.6307168533072915,132
1108,12,80,9,1,E17,4,17,ZZ.12.080,3.0,J2,219,0.3313398501832985,77.53980068120275,26.67544395730556,-34.412540365534134,537.9751563329584,539.0746625152035,1.6346760785356054,132
1317,12,81,11,1,C18,2,18,ZZ.12.081,2.0,J2,214,0.33543046561766016,77.43003326169195,26.99240539657919,-36.54222989607656,537.8346931912284,539.0746625152035,1.6386353037639192,132
1319,12,82,11,1,C20,2,20,ZZ.12.082,2.0,J2,204,0.3395210810520219,77.31897019681674,27.3089151689291,-38.671346610943104,537.6857992519208,539.0746625152035,1.642594528992233,132
1321,12,83,11,1,C22,2,22,ZZ.12.083,2.0,J2,194,0.3436116964863836,77.20661334500771,27.624967978162044,-40.799857135284086,537.528476849014,539.0746625152036,1.6465537542205468,132
1136,12,84,9,1,F21,5,21,ZZ.12.084,3.0,J2,196,0.3477023119207453,77.09296458634458,27.94055853573118,-42.9277281037521,537.3627284486066,539.0746625152035,1.6505129794488607,132
1109,12,85,9,1,E18,4,18,ZZ.12.085,3.0,J2,212,0.35179292735510703,76.97802582252469,28.255681560824595,-45.05492616102512,537.1885566488783,539.0746625152035,1.6544722046771745,132
1293,12,86,11,1,B18,1,18,ZZ.12.086,2.0,J2,217,0.3558835427894687,76.86179897683115,28.57033178045363,-47.18141796232924,537.0059641800494,539.0746625152035,1.6584314299054883,132
1295,12,87,11,1,B20,1,20,ZZ.12.087,2.0,J2,207,0.35997415822383044,76.74428599410071,28.884503929541147,-49.30717017396147,536.814953904338,539.0746625152035,1.6623906551338021,132
1297,12,88,11,1,B22,1,22,ZZ.12.088,2.0,J2,197,0.3640647736581921,76.62548884069119,29.198192751009596,-51.432149473812196,536.6155288159149,539.0746625152035,1.666349880362116,132
1393,12,89,11,1,F22,5,22,ZZ.12.089,2.0,J2,193,0.36815538909255385,76.5054095044486,29.511392995869024,-53.556322551887554,536.4076920408569,539.0746625152035,1.6703091055904298,132
1405,12,90,11,1,F16,5,16,ZZ.12.090,2.0,J2,223,0.3722460045269156,76.3840499946738,29.824099423304876,-55.67965611083155,536.1914468370976,539.0746625152035,1.6742683308187436,132
1404,12,91,11,1,E16,4,16,ZZ.12.091,2.0,J2,222,0.37633661996127726,76.261412342089,30.136306800765688,-57.802116866448046,535.9667965943768,539.0746625152035,1.6782275560470574,132
1597,12,92,13,1,D18,3,18,ZZ.12.092,1.0,J2,215,0.380427235395639,76.13749859880367,30.44800990405068,-59.92367154822246,535.7337448341866,539.0746625152035,1.6821867812753712,132
1599,12,93,13,1,D20,3,20,ZZ.12.093,1.0,J2,205,0.3845178508300007,76.0123108382803,30.759203517397115,-62.04428689984332,535.4922952097168,539.0746625152035,1.686146006503685,132
1601,12,94,13,1,D22,3,22,ZZ.12.094,1.0,J2,195,0.3886084662643624,75.8858511552996,31.069882433567635,-64.1639296797236,535.2424515057976,539.0746625152035,1.690105231731999,132
1369,12,95,11,1,E22,4,22,ZZ.12.095,2.0,J2,192,0.39269908169872414,75.75812166592551,31.380041453937363,-66.28256666152173,534.9842176388397,539.0746625152035,1.6940644569603127,132
1364,12,96,11,1,E17,4,17,ZZ.12.096,2.0,J2,219,0.3967896971330858,75.62912450746981,31.689675388580874,-68.4001646346625,534.7175976567739,539.0746625152035,1.6980236821886265,132
1573,12,97,13,1,C18,2,18,ZZ.12.097,1.0,J2,214,0.40088031256744755,75.4988618384563,31.998779056359098,-70.51669040485761,534.4425957389867,539.0746625152035,1.7019829074169404,132
1575,12,98,13,1,C20,2,20,ZZ.12.098,1.0,J2,204,0.4049709280018092,75.36733583858474,32.30734728500594,-72.63211079462602,534.1592161962552,539.0746625152035,1.7059421326452542,132
1577,12,99,13,1,C22,2,22,ZZ.12.099,1.0,J2,194,0.40906154343617096,75.23454870869429,32.6153749112149,-74.74639264381402,533.8674634706795,539.0746625152035,1.709901357873568,132
1392,12,100,11,1,F21,5,21,ZZ.12.100,2.0,J2,196,0.41315215887053264,75.1005026707268,32.922856780725425,-76.85950281011502,533.5673421356132,539.0746625152035,1.7138605831018818,132
1365,12,101,11,1,E18,4,18,ZZ.12.101,2.0,J2,212,0.41724277430489437,74.96519996768951,33.229787748409166,-78.9714081695891,533.2588568955913,539.0746625152035,1.7178198083301957,132
1549,12,102,13,1,B18,1,18,ZZ.12.102,1.0,J2,217,0.4213333897392561,74.82864286361765,33.53616267835608,-81.08207561718218,532.942012586257,539.0746625152035,1.7217790335585095,132
1551,12,103,13,1,B20,1,20,ZZ.12.103,1.0,J2,207,0.4254240051736178,74.69083364353642,33.84197644396036,-83.19147206724506,532.6168141742855,539.0746625152035,1.7257382587868233,132
1553,12,104,13,1,B22,1,22,ZZ.12.104,1.0,J2,197,0.4295146206079795,74.55177461342284,34.14722392800625,-85.29956445405195,532.2832667573063,539.0746625152035,1.7296974840151371,132
1649,12,105,13,1,F22,5,22,ZZ.12.105,1.0,J2,193,0.4336052360423412,74.41146810016713,34.45190002275359,-87.4063197323188,531.941375563823,539.0746625152035,1.733656709243451,132
1661,12,106,13,1,F16,5,16,ZZ.12.106,1.0,J2,223,0.4376958514767029,74.26991645153382,34.75599963002342,-89.51170487772143,531.5911459531321,539.0746625152035,1.7376159344717648,132
1660,12,107,13,1,E16,4,16,ZZ.12.107,1.0,J2,222,0.4417864669110646,74.12712203612236,35.059517661283124,-91.61568688741298,531.2325834152382,539.0746625152035,1.7415751597000786,132
1853,12,108,15,1,D18,3,18,ZZ.12.108,0.0,J2,215,0.44587708234542633,73.98308724332762,35.362449037731736,-93.71823278054147,530.8656935707683,539.0746625152035,1.7455343849283924,132
1855,12,109,15,1,D20,3,20,ZZ.12.109,0.0,J2,205,0.44996769777978807,73.83781448329981,35.664788690384796,-95.8193095987666,530.4904821708833,539.0746625152035,1.7494936101567062,132
1857,12,110,15,1,D22,3,22,ZZ.12.110,0.0,J2,195,0.45405831321414974,73.69130618690421,35.96653156015926,-97.91888440677654,530.1069550971887,539.0746625152035,1.75345283538502,132
1625,12,111,13,1,E22,4,22,ZZ.12.111,1.0,J2,192,0.4581489286485115,73.54356480568045,36.267672597958104,-100.01692429280408,529.7151183616417,539.0746625152035,1.7574120606133339,132
1620,12,112,13,1,E17,4,17,ZZ.12.112,1.0,J2,219,0.46223954408287315,73.39459281180147,36.56820676475481,-102.11339636914263,529.3149781064568,539.0746625152035,1.7613712858416477,132
1829,12,113,15,1,C18,2,18,ZZ.12.113,0.0,J2,214,0.4663301595172349,73.24439269803226,36.86812903167774,-104.20826777266173,528.9065406040105,539.0746625152035,1.7653305110699615,132
1831,12,114,15,1,C20,2,20,ZZ.12.114,0.0,J2,204,0.47042077495159657,73.09296697768802,37.1674343800942,-106.3015056653221,528.4898122567416,539.0746625152035,1.7692897362982754,132
1833,12,115,15,1,C22,2,22,ZZ.12.115,0.0,J2,194,0.4745113903859583,72.9403181845922,37.46611780169449,-108.39307723469055,528.0647995970522,539.0746625152035,1.7732489615265892,132
